1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,90,INST BAS SIMON BOLIVAR,CU/O A GUANABANO CARACAS,1,740,519,291,214,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,90,INST BAS SIMON BOLIVAR,CU/O A GUANABANO CARACAS,2,724,515,285,202,25
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,90,INST BAS SIMON BOLIVAR,CU/O A GUANABANO CARACAS,3,747,547,320,214,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,90,INST BAS SIMON BOLIVAR,CU/O A GUANABANO CARACAS,4,748,537,283,217,36
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,90,INST BAS SIMON BOLIVAR,CU/O A GUANABANO CARACAS,5,735,552,287,210,47
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,100,UNID EDUC SANTA TERESA DEL NI#O JESUS,SANTA BARBARA A FE NO 54 CARACAS,3,626,434,193,230,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,100,UNID EDUC SANTA TERESA DEL NI#O JESUS,SANTA BARBARA A FE NO 54 CARACAS,1,812,533,236,295,21
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,100,UNID EDUC SANTA TERESA DEL NI#O JESUS,SANTA BARBARA A FE NO 54 CARACAS,2,624,417,203,206,8
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,704,JARDIN DE INF RAFAEL M BARALT,URB QDA CARABALLO RESID EL AVILA EL RETIRO,1,452,307,199,87,21
1,DTTO. CAPITAL,1,MP. LIBERTADOR,1,PQ. ALTAGRACIA,704,JARDIN DE INF RAFAEL M BARALT,URB QDA CARABALLO RESID EL AVILA EL RETIRO,2,453,294,205,73,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,120,AMBULATORIO PASTOR OROPEZA,URB PEDRO CAMEJO ENTRE BLOQUES 17 Y 18 SARRIA,1,677,450,268,166,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,120,AMBULATORIO PASTOR OROPEZA,URB PEDRO CAMEJO ENTRE BLOQUES 17 Y 18 SARRIA,2,636,427,256,155,15
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,150,UND EDUC JOSE MARTI,CLL REAL LOS CORTIJOS DE SARRIA,5,600,386,264,114,6
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,150,UND EDUC JOSE MARTI,CLL REAL LOS CORTIJOS DE SARRIA,1,657,421,270,128,20
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,150,UND EDUC JOSE MARTI,CLL REAL LOS CORTIJOS DE SARRIA,2,634,419,293,104,19
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,150,UND EDUC JOSE MARTI,CLL REAL LOS CORTIJOS DE SARRIA,3,663,435,274,137,16
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,150,UND EDUC JOSE MARTI,CLL REAL LOS CORTIJOS DE SARRIA,4,584,362,228,112,19
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,152,ESC BASC SIMON RODRIGUEZ,ESQ EL CORTIJO CLL REAL DE SARRIA,1,449,291,172,105,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,152,ESC BASC SIMON RODRIGUEZ,ESQ EL CORTIJO CLL REAL DE SARRIA,2,414,277,167,101,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,160,ESCUELA MUNICIPAL JOSE RAMON CAMEJO,CALLE REAL DE SARRIA NO 96 CARACAS,1,683,423,257,147,16
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,160,ESCUELA MUNICIPAL JOSE RAMON CAMEJO,CALLE REAL DE SARRIA NO 96 CARACAS,2,455,292,192,85,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,160,ESCUELA MUNICIPAL JOSE RAMON CAMEJO,CALLE REAL DE SARRIA NO 96 CARACAS,3,465,294,174,110,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,170,COLEGIO LA VIRGEN NI/A,CALLE REAL DE SARRIA NO 80 CARACAS,1,603,424,245,156,19
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,170,COLEGIO LA VIRGEN NI/A,CALLE REAL DE SARRIA NO 80 CARACAS,2,623,418,259,152,6
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,180,COL SAN FRANCISCO DE SALES,PARADERO A SALECIANOS NO 8 GUAICAIPURO SUR CARACAS,2,600,433,193,229,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,180,COL SAN FRANCISCO DE SALES,PARADERO A SALECIANOS NO 8 GUAICAIPURO SUR CARACAS,3,590,431,204,221,6
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,180,COL SAN FRANCISCO DE SALES,PARADERO A SALECIANOS NO 8 GUAICAIPURO SUR CARACAS,4,636,468,157,180,125
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,180,COL SAN FRANCISCO DE SALES,PARADERO A SALECIANOS NO 8 GUAICAIPURO SUR CARACAS,5,636,465,173,187,96
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,180,COL SAN FRANCISCO DE SALES,PARADERO A SALECIANOS NO 8 GUAICAIPURO SUR CARACAS,1,654,459,202,231,24
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,190,ESC BASC JOSEFINA DAVIOT,QTA SAN FELIPE NO 27-15 PARADERO A VENUS,1,669,433,225,195,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,190,ESC BASC JOSEFINA DAVIOT,QTA SAN FELIPE NO 27-15 PARADERO A VENUS,2,438,302,163,136,3
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,190,ESC BASC JOSEFINA DAVIOT,QTA SAN FELIPE NO 27-15 PARADERO A VENUS,3,496,324,157,145,20
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,200,ESCUELA EXPERIMENTAL VENEZUELA,AV MEXICO PLAZA MORELOS LOS CAOBOS CARACAS,3,667,487,222,247,16
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,200,ESCUELA EXPERIMENTAL VENEZUELA,AV MEXICO PLAZA MORELOS LOS CAOBOS CARACAS,4,651,484,249,228,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,200,ESCUELA EXPERIMENTAL VENEZUELA,AV MEXICO PLAZA MORELOS LOS CAOBOS CARACAS,5,700,497,246,236,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,200,ESCUELA EXPERIMENTAL VENEZUELA,AV MEXICO PLAZA MORELOS LOS CAOBOS CARACAS,1,645,474,244,218,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,200,ESCUELA EXPERIMENTAL VENEZUELA,AV MEXICO PLAZA MORELOS LOS CAOBOS CARACAS,2,711,513,264,240,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,201,PATRONATO SAN JOSE DE TARBES,ESTE 2 NO 150 LOS CAOBOS,1,741,543,258,276,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,201,PATRONATO SAN JOSE DE TARBES,ESTE 2 NO 150 LOS CAOBOS,2,738,514,230,273,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,5,761,569,264,289,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,6,722,540,251,276,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,7,672,520,245,263,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,8,765,567,276,280,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,9,832,601,285,304,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,1,719,542,268,261,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,2,772,572,279,276,16
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,3,717,537,292,228,15
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,210,LICEO ANDRES BELLO,AV MEXICO CARACAS,4,711,547,257,274,2
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,6,631,432,181,236,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,7,573,413,179,222,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,8,633,414,185,219,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,9,648,454,207,233,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,1,647,462,198,249,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,2,564,403,161,226,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,3,611,414,171,231,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,4,667,420,193,217,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,220,ESC BASC NAC JOSE ANGEL ALAMO,MANDUCA A FERRENQUIN NO 122 CARACAS,5,559,396,170,214,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,221,OFIC.DEL MINISTERIO DEL TRABAJO.,MANDUCA A FERRENQUIN                            (NVO.ABRIL),1,482,352,164,184,3
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,221,OFIC.DEL MINISTERIO DEL TRABAJO.,MANDUCA A FERRENQUIN                            (NVO.ABRIL),2,507,359,161,192,4
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,230,UNID EDUC LICEO ALCAZAR,ROMUALDA A MANDUCA AV ESTE NO 87-1 CARACAS,4,570,383,176,195,8
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,230,UNID EDUC LICEO ALCAZAR,ROMUALDA A MANDUCA AV ESTE NO 87-1 CARACAS,5,553,358,165,178,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,230,UNID EDUC LICEO ALCAZAR,ROMUALDA A MANDUCA AV ESTE NO 87-1 CARACAS,1,559,362,145,197,18
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,230,UNID EDUC LICEO ALCAZAR,ROMUALDA A MANDUCA AV ESTE NO 87-1 CARACAS,2,563,382,182,182,17
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,230,UNID EDUC LICEO ALCAZAR,ROMUALDA A MANDUCA AV ESTE NO 87-1 CARACAS,3,552,380,204,166,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,231,UNID EDUC COLEGIO LUIS DE CAMOES,MIGUELACHO A MISERICORDIA,1,760,455,195,246,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,231,UNID EDUC COLEGIO LUIS DE CAMOES,MIGUELACHO A MISERICORDIA,2,540,334,136,179,17
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,231,UNID EDUC COLEGIO LUIS DE CAMOES,MIGUELACHO A MISERICORDIA,3,603,400,155,235,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,241,INST.UNITARIO DEL CENTRO,AV.UNIVERSIDAD MONROY A MISERICORDIA NO 145,5,665,436,193,226,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,241,INST.UNITARIO DEL CENTRO,AV.UNIVERSIDAD MONROY A MISERICORDIA NO 145,1,640,416,198,204,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,241,INST.UNITARIO DEL CENTRO,AV.UNIVERSIDAD MONROY A MISERICORDIA NO 145,2,607,401,191,200,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,241,INST.UNITARIO DEL CENTRO,AV.UNIVERSIDAD MONROY A MISERICORDIA NO 145,3,601,402,171,221,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,2,PQ. CANDELARIA,241,INST.UNITARIO DEL CENTRO,AV.UNIVERSIDAD MONROY A MISERICORDIA NO 145,4,608,408,178,216,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,260,INST CICLO DIV FERMIN TORO,SOLIS A MARCOS PARRA CARACAS,1,706,481,265,185,27
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,260,INST CICLO DIV FERMIN TORO,SOLIS A MARCOS PARRA CARACAS,2,656,433,228,176,25
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,260,INST CICLO DIV FERMIN TORO,SOLIS A MARCOS PARRA CARACAS,3,771,474,268,188,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,260,INST CICLO DIV FERMIN TORO,SOLIS A MARCOS PARRA CARACAS,4,658,427,251,160,16
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,260,INST CICLO DIV FERMIN TORO,SOLIS A MARCOS PARRA CARACAS,5,714,474,283,169,17
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,262,OFIC CONCEJO MUNICIPAL,ESQ PEDRERA EDIF LA NACIONAL AV BARALT,1,662,369,214,136,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,262,OFIC CONCEJO MUNICIPAL,ESQ PEDRERA EDIF LA NACIONAL AV BARALT,2,627,369,202,152,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,270,CONCEJO MUNICIPAL DEL DTTO FEDERAL,GRADILLAS A MONJAS PLAZA BOLIVAR CARACAS,2,449,241,108,80,45
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,270,CONCEJO MUNICIPAL DEL DTTO FEDERAL,GRADILLAS A MONJAS PLAZA BOLIVAR CARACAS,1,472,267,84,72,108
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,280,ESC BASICA BOLIVAR,CA/O AMARILLO A ESTACION CARACAS,1,786,549,353,166,23
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,280,ESC BASICA BOLIVAR,CA/O AMARILLO A ESTACION CARACAS,2,787,541,326,197,18
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,281,UNID EDUC SAN RAFAEL DE PAGUITA,VIADUCTO A PLAZA MARI/O,1,715,462,307,130,19
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,281,UNID EDUC SAN RAFAEL DE PAGUITA,VIADUCTO A PLAZA MARI/O,2,514,321,205,94,14
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,281,UNID EDUC SAN RAFAEL DE PAGUITA,VIADUCTO A PLAZA MARI/O,3,492,334,218,106,8
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,290,UNID EDUC COLEGIO AVILA,DR DIAZ A PEINERO ED NAVARRO CARACAS,1,532,312,150,150,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,3,PQ. CATEDRAL,290,UNID EDUC COLEGIO AVILA,DR DIAZ A PEINERO ED NAVARRO CARACAS,2,523,334,209,117,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,11,COLEGIO SAN FRANCISCO JAVIER,SABANA DEL BLANCO AL LADO DEL SEMINARIO,2,564,385,250,121,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,11,COLEGIO SAN FRANCISCO JAVIER,SABANA DEL BLANCO AL LADO DEL SEMINARIO,1,612,376,256,111,8
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,30,ESC BASC JOSE GIL FORTUL,DOS PILITAS A SOLITARIO,1,535,352,213,125,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,30,ESC BASC JOSE GIL FORTUL,DOS PILITAS A SOLITARIO,2,526,341,222,110,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,30,ESC BASC JOSE GIL FORTUL,DOS PILITAS A SOLITARIO,3,531,358,196,145,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,30,ESC BASC JOSE GIL FORTUL,DOS PILITAS A SOLITARIO,4,497,329,210,110,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,30,ESC BASC JOSE GIL FORTUL,DOS PILITAS A SOLITARIO,5,517,333,208,117,7
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,31,CENTRO AMBULATORIO URBANO,DOS PILITAS A PORTILLO NO 36,1,426,268,151,104,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,31,CENTRO AMBULATORIO URBANO,DOS PILITAS A PORTILLO NO 36,2,487,290,159,111,20
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,310,U B MUNC JUAN BAUTISTA ALBERDI,CLL REAL DEL MANICOMIO ESQ EL MOLINO,2,678,448,309,111,26
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,310,U B MUNC JUAN BAUTISTA ALBERDI,CLL REAL DEL MANICOMIO ESQ EL MOLINO,3,662,434,286,107,35
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,310,U B MUNC JUAN BAUTISTA ALBERDI,CLL REAL DEL MANICOMIO ESQ EL MOLINO,4,623,424,284,117,21
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,310,U B MUNC JUAN BAUTISTA ALBERDI,CLL REAL DEL MANICOMIO ESQ EL MOLINO,5,663,445,300,115,25
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,310,U B MUNC JUAN BAUTISTA ALBERDI,CLL REAL DEL MANICOMIO ESQ EL MOLINO,1,629,410,263,118,26
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,312,ESC BAS LEON TRUJILLO,ALTO LIDICE REDOMA A CERRO,1,410,236,166,50,18
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,313,CTO DES INT DRA CARMEN COELLO,CLL REAL MANICOMIO,1,477,289,202,79,4
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,314,ESC NUESTRA SE ORA DEL ROSARIO,CALLE LA LOMA EL MANICOMIO,1,487,288,198,77,8
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,314,ESC NUESTRA SE ORA DEL ROSARIO,CALLE LA LOMA EL MANICOMIO,2,434,260,174,73,12
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,2,499,289,195,75,17
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,3,504,304,217,74,10
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,4,507,312,217,78,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,5,536,328,222,90,13
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,6,493,300,201,85,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,7,500,305,201,90,11
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,8,493,294,214,58,18
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,9,587,349,248,91,9
1,DTTO. CAPITAL,1,MP. LIBERTADOR,4,PQ. LA PASTORA,320,AMBULATORIO URBANO T 1 MANICOMIO,ENTRADA HOSPITAL PSIQUIATRICO EL MANICOMIO,1,498,294,204,70,17
